-2, -1, -1, -1, 0, -2, -2, -1
-1, 0, -1, 1, -2, 1, 1, 1
-1, 0, 0, 0, 0, -1, 0, 2
-1, -5, -1, -1, -2, -2, -3, -1
-2, 1, -1, 0, 1, -1, -1, -2
-2, -2, -1, -1, 0, -1, -1, -1
0, 0, -1, -3, 0, -1, -1, -1
-3, 2, -1, -1, -2, 2, 0, -1
0, -1, -1, -1, -2, -2, 0, 0
-2, -1, -1, 0, -1, -1, -2, 1
-2, 0, -1, 1, -1, -1, -2, -3
-1, -2, -1, -3, -1, -1, 0, 0
0, -2, -1, -3, -1, -2, -2, -2
-2, -1, 3, 2, 1, 1, -2, 1
0, 1, 1, -1, 1, -1, 0, 0
1, -1, -1, -3, -2, -2, -3, -1
0, -1, -1, -1, 0, 0, 0, -3
1, 0, 0, 1, 0, 0, 0, 0
-1, -2, 0, -1, -1, -2, -2, 0
-2, -1, -2, -1, 0, 1, 1, 0
-1, -1, -1, 0, -1, 0, 0, 1
0, 0, -2, 0, -1, 0, 0, 0
1, -3, 0, 0, 0, -1, -1, 0
0, -2, 1, -2, -1, -3, -1, -1
0, -1, -2, -1, -1, 0, -2, -1
-1, -1, 2, -1, -1, -1, 1, -3
-2, 1, -2, 0, -1, -2, -3, -1
0, -1, -1, -1, -1, -2, -2, 2
-1, -1, -2, 1, 0, 1, -3, 0
-2, -1, 4, 1, 0, 2, 1, 7
4, -7, -47, -28, -9, -7, 0, -1
-2, 3, -3, 5, -2, 5, 4, 0
-3, -7, 9, -9, -9, -2, 1, -2
1, 3, -7, -18, 0, -3, -1, -2
5, 2, -29, -21, -11, -6, -2, 0
-7, -11, 7, 2, -2, -2, -4, -3
3, 29, -25, 3, 2, 2, 2, 2
-9, -9, -18, -3, -1, -2, -1, -2
1, 16, 15, 11, -3, -2, -2, -1
2, -4, -3, 3, -1, -1, -1, 1
4, 10, -5, -9, -2, -3, -1, 0
2, -5, 0, 5, 1, 1, 1, 1
2, 2, 16, 7, 2, 0, 0, 0
-2, -10, -8, 10, 2, 3, -1, -2
2, -23, -55, 1, -5, 1, 3, -3
-1, -56, -36, -18, -11, 3, -4, -3
-6, -20, -35, 3, 19, 8, 3, 1
-1, 0, 11, 4, -1, -4, -3, -2
-4, -44, 8, -2, -6, -4, -4, -2
-2, -4, -2, 1, 2, -1, 0, 1
4, -7, 9, -8, -1, -3, 3, 1
0, -6, -6, -6, -3, -2, -1, -3
-14, -11, -15, -6, -11, -9, -7, -8
3, -1, 22, 8, 4, 4, 2, 0
2, -7, 4, -7, -6, -3, 0, 1
4, 6, 19, 20, -8, -6, -2, -1
-5, -3, 15, -5, -4, -5, -4, -6
1, -4, -37, -6, 0, 0, 0, 0
-1, 1, 10, -3, -2, -1, 0, -1
-1, 1, -1, 1, -2, -2, 0, -3
-6, -11, -33, -10, -6, -6, -5, -6
0, 2, 26, 0, 0, 0, -1, -1
-1, -3, 10, -6, -2, -2, 0, -1
1, 1, -5, 1, -1, -3, -1, -2
1, -2, 0, 0, 1, 1, 1, 1
6, 18, 48, 9, 3, 2, 1, 1
-4, -6, -45, -7, -3, -1, -2, -2
-1, 0, -1, 1, 0, -1, 0, -2
-5, -14, -28, -9, -3, -4, -1, -5
-1, 0, 10, 2, 0, 1, 1, 2
1, 1, 8, 2, -1, 0, 0, -1
-4, 0, 1, -1, -2, -1, -2, 0
0, -7, -16, 3, 2, -1, -2, -1
0, -3, -1, -1, 0, -1, 1, 2
-1, -1, 1, -2, 0, -1, -1, 0
-1, -1, 5, 5, -2, -3, 1, -2
2, 2, 15, 2, 1, -1, 1, 0
0, -3, -11, -4, -2, -1, -1, 0
3, 4, -5, -3, -1, -2, 0, 1
-2, -4, -52, -4, -1, -3, -2, -3
1, 0, 6, -1, -3, 1, 0, -1
0, -5, 7, -2, -1, 0, 1, 0
1, 0, 4, 2, 1, -1, -1, -1
-1, -10, -12, -1, -1, -1, -1, -1
-1, 0, -13, 1, 2, 1, 0, -1
-1, 1, -7, 1, -1, 0, -1, 2
-1, -4, -55, -5, -2, -2, 11, 5
-2, -6, -45, -2, -1, -2, -1, -1
0, 2, 7, 1, -1, -2, -3, -1
-1, 1, 2, 1, 1, -1, 0, 0
1, 1, 28, 4, 0, -1, -1, -1
-2, -5, -4, -1, 0, 1, 0, -1
-2, 4, 3, 3, 0, 0, -2, 1
-1, 0, 1, -3, -3, -2, -1, -2
2, 2, 9, 3, 2, 2, 0, 0
-1, -5, -11, -6, -4, -1, -3, -1
1, 2, 10, -1, 0, -1, -2, -1
1, 1, 16, 1, 0, 1, -2, 2
1, -3, -2, 1, 0, -2, -1, 0
-2, -3, -34, -2, -2, -2, -1, -2
-1, -5, 0, -4, -2, -1, -1, -2
1, 0, 24, 5, 1, 1, 0, 0
0, -1, -18, -4, -1, -1, 0, 0
-1, 12, -1, 3, 4, -1, 0, -1
0, -3, -16, -4, -2, -2, 0, -1
-1, -5, -31, -6, -2, 0, -1, 1
0, 2, 2, 3, -1, 0, -1, 1
-2, -1, -18, -5, -1, 0, -2, 0
-1, 0, 11, 2, -2, -2, -1, 1
-1, -4, -41, -5, -1, 0, 0, -2
-1, 4, -3, -3, -2, 0, -3, -2
-3, 0, -2, -1, -2, 0, -2, -6
2, 3, -4, 2, 1, 0, -1, -3
2, 4, 9, 0, -1, -1, 1, 0
-2, -2, 0, -4, -2, 1, 1, -1
0, 5, -23, -2, -2, -1, -2, -1
-2, -9, -71, -5, -1, -1, -2, -1
-3, 5, 22, -1, 0, -1, 0, 0
-3, -5, -13, 0, 2, 0, 0, 1
-1, 5, 14, 0, 2, 0, -1, 2
-1, -1, -5, 1, 1, 0, -1, -1
0, 1, 16, -1, -1, 0, 0, -1
0, 4, 6, 4, 0, 0, -1, -1
-2, -4, 2, 0, -2, -1, 0, -3
-2, -4, 5, 0, -2, -1, -1, -1
-1, 0, 9, 2, 0, -2, -1, 0
-3, -4, -6, -3, -1, 0, -1, 0
0, -2, -6, -1, -2, -1, 0, -2
0, -2, -1, 4, 0, 1, 0, -2
-2, -2, 6, -1, -2, 0, -2, 1
0, -3, 0, -1, -1, -1, -1, 2
0, 2, 5, 0, 1, 0, -1, -1
1, -3, -10, 0, -1, -1, 1, -1
0, -1, -19, 0, 0, 0, 0, 0
1, 3, 5, 1, 1, -2, -1, 0
2, 4, 2, 7, 4, 0, 0, 1
-3, -6, -27, -4, -2, -2, -1, -1
-2, -4, -27, -4, 0, -2, 0, 3
-1, -1, -9, -1, -3, -1, -2, -2
-2, -5, -14, 0, -1, -2, 0, -2
0, -2, -7, -4, -1, 0, -2, 2
2, 2, -7, -12, -3, -1, -2, 2
1, 2, 5, 0, 0, 0, 0, 0
0, 7, 28, 0, -1, 0, -2, -1
-1, -3, -16, -1, 2, 1, -3, -1
0, -3, -7, 2, 0, 1, 0, 2
-1, 4, 3, -2, -1, -1, -1, -1
-2, -4, -3, -4, -2, -1, 0, -3
0, 5, 8, 1, -3, -1, -1, 0
0, 3, 10, 1, 2, 0, 0, 2
-1, -3, -14, -4, 0, 0, 1, 0
-2, -5, 2, 1, -2, -1, -2, -2
0, 0, -3, -2, -2, -1, -1, 0
-1, 1, 10, -3, 2, 0, -2, 1
-5, -14, -6, -3, -3, -2, -2, -2
-4, -16, -10, -4, -5, -3, -1, 0
1, 2, 4, -7, -1, -2, -1, 0
1, 6, 26, 2, 1, 0, 0, 0
3, 3, 6, 0, 1, 0, -1, -1
-1, 0, 2, 6, 1, -1, 1, 1
0, 1, 0, -6, -2, -1, -1, -1
